Temps (s);Vitesse angulaire (rad/s)
54,496067;1,8070436
54,504402;1,8065708
54,512737;1,8060981
54,521072;1,8056256
54,529408;1,8051531
54,537743;1,804681
54,546078;1,8042089
54,554413;1,8037369
54,562748;1,8032651
54,571083;1,8027934
54,57942;1,8023218
54,587753;1,8018503
54,59609;1,801379
54,604424;1,8009077
54,61276;1,8004366
54,621094;1,7999656
54,62943;1,7994947
54,637764;1,799024
54,6461;1,7985533
54,654434;1,7980828
54,66277;1,7976124
54,671104;1,7971421
54,67944;1,796672
54,687775;1,796202
54,69611;1,795732
54,704445;1,7952622
54,71278;1,7947925
54,721115;1,794323
54,72945;1,7938535
54,737785;1,7933842
54,74612;1,792915
54,754456;1,7924459
54,76279;1,7919769
54,771126;1,7915081
54,77946;1,7910393
54,787796;1,7905707
54,79613;1,7901024
54,804466;1,7896341
54,8128;1,789166
54,821136;1,788698
54,82947;1,7882301
54,837807;1,7877623
54,84614;1,7872946
54,854477;1,7868271
54,862812;1,7863597
54,871147;1,7858924
54,879482;1,7854252
54,887817;1,7849581
54,896152;1,7844912
54,904488;1,7840244
54,912823;1,7835577
54,921158;1,7830911
54,929493;1,7826246
54,937828;1,7821583
54,946163;1,781692
54,9545;1,7812259
54,962833;1,7807599
54,97117;1,7802941
54,979504;1,7798283
54,98784;1,7793627
54,996174;1,7788972
55,00451;1,7784318
55,012844;1,7779665
55,02118;1,7775013
55,029514;1,7770363
55,03785;1,7765714
55,046185;1,7761066
55,05452;1,7756419
55,062855;1,7751774
55,07119;1,7747129
55,079525;1,7742486
55,08786;1,7737844
55,096195;1,7733203
55,10453;1,7728564
55,112865;1,7723925
55,1212;1,7719288
55,129536;1,7714652
55,13787;1,7710017
55,146206;1,7705383
55,15454;1,7700751
55,162876;1,769612
55,17121;1,7691491
55,179546;1,7686863
55,18788;1,7682236
55,196217;1,7677611
55,20455;1,7672987
55,212887;1,7668364
55,221222;1,7663742
55,229557;1,7659122
55,237892;1,7654502
55,246227;1,7649884
55,254562;1,7645267
55,262897;1,7640651
55,271233;1,7636037
55,279568;1,7631423
55,287903;1,7626811
55,296238;1,76222
55,304573;1,761759
55,31291;1,7612982
55,321243;1,7608374
55,32958;1,7603768
55,337914;1,7599163
55,34625;1,7594559
55,354584;1,7589957
55,36292;1,7585355
55,371254;1,7580755
55,37959;1,7576156
55,387924;1,7571558
55,39626;1,7566961
55,404594;1,7562366
55,41293;1,7557771
55,421265;1,7553178
55,4296;1,7548586
55,437935;1,7543995
55,44627;1,7539406
55,454605;1,7534817
55,46294;1,753023
55,471275;1,7525644
55,47961;1,752106
55,487946;1,7516476
55,49628;1,7511894
55,504616;1,7507312
55,51295;1,7502732
55,521286;1,7498153
55,52962;1,7493576
55,537956;1,7488999
55,54629;1,7484424
55,554626;1,747985
55,56296;1,7475277
55,571297;1,7470706
55,57963;1,7466135
55,587967;1,7461566
55,596302;1,7456998
55,604637;1,7452431
55,612972;1,7447865
55,621307;1,74433
55,629642;1,7438737
55,637978;1,7434175
55,646313;1,7429614
55,654648;1,7425054
55,662983;1,7420496
55,671318;1,7415938
55,679653;1,7411382
55,68799;1,7406827
55,696323;1,7402273
55,70466;1,7397721
55,712994;1,7393169
55,72133;1,7388619
55,729664;1,738407
55,738;1,7379522
55,746334;1,7374976
55,75467;1,737043
55,763004;1,7365886
55,77134;1,7361343
55,779675;1,7356801
55,78801;1,735226
55,796345;1,7347721
55,80468;1,7343183
55,813015;1,7338645
55,82135;1,733411
55,829685;1,7329575
55,83802;1,7325041
55,846355;1,7320509
55,85469;1,7315978
55,863026;1,7311448
